gh7,impact,p_hotspot
tdr1mvg,65.69555717407137,0.0016472901160166236
tdr1mvu,62.4544792425346,0.00244578801339369
tdr1mw3,58.621631463947566,0.016020453245653415
tdr1mw8,67.9169701383831,0.6810765208775366
tdr1mwb,67.17042971595048,0.00262088605639885
tdr1mx0,65.18572469045884,0.0011181586013612765
tdr1mx2,50.68281136198106,0.05398495817125063
tdr1mxq,84.95994173343044,0.024134066990551692
tdr1mxr,87.14493809176986,0.2775214910235413
tdr1myv,59.013109978150034,0.00010256797342286694
tdr1myy,56.418426802621994,0.0008466567516741379
tdr1myz,61.234522942461766,0.00022712943950469535
tdr1mz2,80.51711580480699,0.07868346567363962
tdr1mz8,89.18426802621995,0.03913714091907051
tdr1ncd,88.82010196649672,0.0011670257060144697
tdr1nce,86.47123088128187,0.0016814779660928965
tdr1ncf,87.23597960670065,0.04706088424765389
tdr1ncg,77.20320466132556,0.00036673767167521193
tdr1ncs,79.78878368536051,0.0004254384859855868
tdr1nct,76.34741442097597,6.10039454316378e-05
tdr1ncu,79.87982520029134,0.00011539304555734877
tdr1ncv,78.5142024763292,0.0002345021305588969
tdr1ncw,70.08375819373634,0.00014812623958214863
tdr1ncx,65.40422432629279,0.006945652073525468
tdr1nf4,97.23233794610341,0.11996930681330233
tdr1npy,4.879825200291333,0.0011909740044630604
tdr1nzv,59.14056809905317,0.025247860246809965
tdr1nzy,60.84304442825928,0.011343537267191242
tdr1p5k,58.30298616168973,0.00010898389187363961
tdr1p8s,77.36707938820102,0.0027271922808303406
tdr1p96,84.34085943190095,0.014537892303363834
tdr1p97,75.69191551347414,0.004154088476142604
tdr1p9d,85.16023306627822,0.9860186717009718
tdr1php,59.10415149308085,0.00022612125947529444
tdr1pk1,69.31900946831755,0.45224444882000553
tdr1pk3,78.44136926438456,0.3809687364504551
tdr1pnc,50.43699927166788,0.040781786969343266
tdr1pnu,70.53896576839038,0.026843530065726838
tdr1pp1,64.85797523670794,0.4535991730512017
tdr1pp4,68.00801165331391,0.6179521032422637
tdr1pp5,61.99927166788055,0.10819721382475667
tdr1pry,42.680262199563,0.008956464483687303
tdr1q0n,1.1471230881281864,0.0005595916685163817
tdr1qbe,42.37072104879825,0.0012687958404119938
tdr1qbg,38.47414420975965,0.16156054386711768
tdr1qbh,57.75673707210488,0.0007271296907728669
tdr1qbj,61.58048069919884,0.0547438349849314
tdr1qc2,70.97596504005827,0.018194258008606124
tdr1qc3,57.356154406409324,0.008452085384781812
tdr1qc8,70.81209031318281,0.00965843301286214
tdr1qc9,68.55426074289876,0.22057467437806466
tdr1qcb,73.72541879096867,0.11698610017365443
tdr1qdr,62.682083029861616,0.006671409092626743
tdr1qdv,83.3211944646759,0.0012998609333652815
tdr1qdw,76.96649672250547,0.08311278959458748
tdr1qdx,85.56081573197378,0.5017330023204548
tdr1qdy,94.11871813546978,0.6197143779884114
tdr1qeg,35.77931536780772,0.0008793869282644694
tdr1qej,78.38674435542607,0.07280102726880086
tdr1qeq,62.49089584850692,0.0062324390770909744
tdr1qes,69.08230152949744,0.0011204476204059416
tdr1qeu,34.705025491624184,0.00037118495645920176
tdr1qf0,61.03423160961399,0.07837390825671176
tdr1qmx,95.0109249817917,0.9654506250564713
tdr1qmz,84.19519300801164,0.0002866145811795496
tdr1qnb,58.39402767662054,0.0003566037008299998
tdr1qnc,48.925710123816465,0.0001396830685575257
tdr1qpn,4.497450837581937,0.0004664060168788303
tdr1qqm,68.68171886380189,0.058370320115134974
tdr1qqq,76.78441369264385,0.00032688156961690524
tdr1qqt,64.49380917698471,0.3957357329361706
tdr1qqv,55.08011653313911,3.1233489162754746e-05
tdr1qrf,68.7727603787327,0.04854123681542844
tdr1qs5,36.43481427530954,0.004316510012161483
tdr1qsc,34.013109978150034,7.641748270544727e-05
tdr1qt2,80.44428259286235,0.0006133225785074863
tdr1qt8,85.41514930808448,0.016436613350254852
tdr1qt9,83.44865258557903,0.0003500833133976932
tdr1qtd,65.36780772032047,0.0004485118844080978
tdr1qtq,9.304442825928623,0.012622984122294362
tdr1qv1,21.613255644573925,0.005294973321747731
tdr1qwd,70.5753823743627,0.0007367838483157417
tdr1qwe,67.95338674435543,0.0002732571007611706
tdr1qwq,77.87691187181355,0.007035605186314534
tdr1qws,76.3292061179898,0.004082171184214925
tdr1qwt,78.8055353241078,0.08022534777625993
tdr1qww,77.03932993445011,0.0028736134885543984
tdr1qwy,74.83612527312454,0.00014526664631806768
tdr1qx4,60.81573197378004,0.00041142940177295545
tdr1qxq,21.522214129643118,0.00021532456174218882
tdr1qy5,29.20611798980335,0.00010202729036431712
tdr1qy7,40.91405680990532,0.0034409447750793237
tdr1qyd,27.47632920611799,0.0030522631855552256
tdr1qye,32.15586307356154,0.005075124909175923
tdr1qzg,16.332847778587038,0.001838071369781424
tdr1r5k,48.57975236707939,0.9343020903645843
tdr1re3,63.63801893663511,0.0009680227394995617
tdr1re9,64.8761835396941,0.000590661051239328
tdr1rhw,35.99781500364166,0.007287268933880537
tdr1rn8,29.169701383831026,8.975577252478425e-05
tdr1rp2,39.038601602330665,0.0001310073839397153
tdr1rp8,42.0611798980335,0.00014034550464975606
tdr1rrr,66.87909686817189,0.01601190536326629
tdr1rrv,48.561544064093226,0.05329859799758285
tdr1rrw,76.91187181354697,0.0021956402632474664
tdr1rrx,69.02767662053897,0.009539814470384708
tdr1rs1,69.84705025491624,0.03777286639505921
tdr1rs3,60.906773488710854,5.477750134550723e-05
tdr1rs9,60.36052439912601,0.0004496941757470094
tdr1rwg,54.09686817188638,0.005099269076098124
tdr1rwt,53.80553532410779,0.0006484112442404514
tdr1rww,45.010924981791696,0.0005626316252037762
tdr1rx2,67.47997086671522,0.0014347006174881961
tdr1ry1,35.815731973780046,0.027877440881873973
tdr1ry2,29.44282592862345,0.006963243666666222
tdr1s5e,67.00655498907501,0.001990242291816556
tdr1s5g,57.92061179898034,0.00331294569982809
tdr1s6s,47.47815003641661,0.00014747157256871289
tdr1s6u,46.94100509832484,0.0006689623350633441
tdr1s76,22.17771303714494,0.004110286282634901
tdr1s9n,65.6318281136198,0.010254295305531767
tdr1s9q,57.738528769118716,0.004344003082197382
tdr1sg7,25.655498907501823,0.002397245230269905
tdr1shh,69.37363437727603,0.5264657903029283
tdr1shm,60.52439912600146,0.0867531706528932
tdr1shw,72.28696285506192,0.11623921727985563
tdr1sj6,89.25710123816461,0.6807927693972513
tdr1sj9,92.11580480699199,0.9590776853757339
tdr1sm4,88.25564457392571,0.8824298742912539
tdr1sm5,88.72906045156591,0.8767419911722494
tdr1smw,95.35688273852877,0.5251041786179508
tdr1smz,98.61616897305171,0.9976240997863776
tdr1spm,74.34450109249818,0.0021608608398734326
tdr1spq,71.17625637290604,0.008159920956836961
tdr1spr,71.2490895848507,0.008299426787335393
tdr1srd,15.222141296431172,0.002929028376470142
tdr1sw0,95.66642388929351,0.9988669998106645
tdr1sw1,91.13255644573925,0.10285988842361726
tdr1swe,94.50109249817918,0.9939369690103639
tdr1syc,77.6584122359796,0.258065064860129
tdr1sz4,76.17443554260743,0.427715629841134
tdr1szm,55.11653313911143,0.0011644642263589613
tdr1szr,73.52512745812089,0.9714327149498965
tdr1szv,58.70356882738529,0.16167504374105865
tdr1t2b,13.601602330662782,0.06126517750407395
tdr1t2h,29.187909686817186,0.009670421072394474
tdr1t2k,27.658412235979608,0.022738404902330877
tdr1t2w,47.94246176256373,0.0026927372305750566
tdr1t3k,77.00291332847779,0.5695187402120543
tdr1t3n,67.2068463219228,0.0004776289564042939
tdr1t3p,78.62345229424618,0.005031915669662214
tdr1t3s,77.34887108521485,0.2348761645486897
tdr1t3t,80.42607428987618,0.002661700970459395
tdr1t3u,78.91478514202477,0.04448832421920729
tdr1t3w,66.13255644573925,0.001545553493379778
tdr1t3x,65.2585579024035,0.009791900991028599
tdr1t3y,66.0233066278223,0.0006775482122832951
tdr1t5d,61.05243991260014,0.007200888219625265
tdr1t5f,60.70648215586307,0.006037647848024691
tdr1t5v,78.56882738528769,0.0028220212041936733
tdr1t5w,44.683175528040785,0.0027583704542909057
tdr1t5x,47.68754552075746,0.0847852421441715
tdr1t6n,56.80080116533139,0.0006130235636867157
tdr1t6q,53.29570284049526,0.029067348662699794
tdr1t71,41.78805535324108,0.00015124168333437052
tdr1t73,40.78659868900218,0.0011357812621980716
tdr1t76,43.40859431900947,0.0009057559002898108
tdr1t77,18.754552075746542,0.010030264146730828
tdr1t79,44.88346686088857,0.043073072071622615
tdr1t7k,19.009468317552805,0.023591279420458834
tdr1t7p,72.76037873270211,0.0005053383292628396
tdr1t7q,76.8572469045885,0.005436229103219638
tdr1t7r,73.81646030589948,0.00047833688669778957
tdr1t7w,72.25054624908958,0.006141489616875761
tdr1t7x,74.12600145666424,0.0013084317011281808
tdr1t7z,62.3088128186453,0.002122057348835884
tdr1t82,59.15877640203932,0.009029587143216273
tdr1t8b,84.26802621995631,0.12897703801514046
tdr1t90,95.2476329206118,0.8620123087542749
tdr1t92,85.81573197378005,0.2917434870237628
tdr1t98,74.89075018208304,0.0005719300408635497
tdr1tb5,22.669337217771304,0.0686362776336107
tdr1tc2,73.08812818645303,0.9832900714618614
tdr1tcy,61.70793882010197,0.0038015555746571234
tdr1tcz,58.903860160233066,0.0008567705011582028
tdr1td0,60.61544064093226,0.0007403580577369518
tdr1tdj,29.552075746540424,0.5210025970062131
tdr1tem,21.44938091769847,0.02722093331656509
tdr1tfg,80.68099053168245,0.01684054518707899
tdr1tfp,58.466860888565186,0.0005995915882764335
tdr1tfz,90.76839038601602,0.048881727390538234
tdr1tg5,80.17115804806993,0.6217502342587791
tdr1tgn,90.07647487254188,0.80289369079169
tdr1tgp,86.19810633648945,0.4344253502408704
tdr1th4,60.96139839766934,0.03052665070835862
tdr1th5,62.18135469774217,0.013783736993019359
tdr1thj,81.84632192279679,0.035931124911981784
tdr1thm,87.60014566642388,0.2128195317396174
tdr1thn,85.92498179169702,0.042109639801351816
tdr1thq,80.37144938091771,0.0034743699476035873
tdr1thr,74.41733430444283,0.007368678365701898
tdr1tht,84.04952658412236,0.8959451198798796
tdr1thu,77.45812090313183,0.001805387438872537
tdr1thw,95.72104879825201,0.01586315743805554
tdr1tjn,14.038601602330663,0.13742167040785283
tdr1tm3,19.41005098324836,0.022959258924840655
tdr1tm5,40.386016023306624,0.04297374268290906
tdr1tmc,36.4530225782957,0.05858186747104135
tdr1tmh,38.45593590677348,0.029366950929568147
tdr1tnf,63.82010196649672,0.04455795943739058
tdr1tng,68.82738528769119,0.032776874830061434
tdr1tnn,16.715222141296433,0.0006492753173368294
tdr1tnr,48.634377276037874,0.010834236727953753
tdr1tnu,54.29715950473416,0.045964464998872516
tdr1tny,54.22432629278951,0.0082516877138801
tdr1tpm,42.753095411507644,0.021530474626799415
tdr1tpq,51.78441369264385,0.004595474646221998
tdr1tpr,97.42352512745812,0.08796760247634633
tdr1tq7,52.931536780772035,0.22949928249496832
tdr1tq8,39.60305899490167,0.00201917455440308
tdr1tq9,87.18135469774218,0.0008525653194242861
tdr1tqd,63.18281136198106,0.008356809074508668
tdr1tqf,89.14785142024763,0.05153786596300878
tdr1tqk,59.55935906773489,0.035346171116600725
tdr1tqm,55.73561544064093,0.001684755132086527
tdr1tqn,65.24034959941733,0.003158570784957972
tdr1tqp,75.43699927166789,0.40293754643299645
tdr1tqq,49.05316824471959,0.021449629373986236
tdr1tqr,67.69847050254916,0.003919973357165367
tdr1tqs,69.99271667880554,0.0008878239288644178
tdr1tqu,55.86307356154406,0.009647827148523523
tdr1tqv,71.83175528040786,0.8842542884865274
tdr1tr0,95.22942461762564,0.01948811796328113
tdr1tr1,93.88201019664967,0.8971959193329548
tdr1tr3,96.44938091769846,0.4479516209581355
tdr1tr4,95.99417334304444,0.9950580124032736
tdr1tr5,77.69482884195193,0.00045521091454842646
tdr1tr6,95.73925710123817,0.9969420845952056
tdr1tr7,90.67734887108521,0.002830758732598763
tdr1tr9,97.59650400582666,0.02849965816227918
tdr1trc,94.28259286234523,0.9869808617320978
tdr1trd,90.00364166059724,0.09632821402025606
tdr1trf,99.10779315367807,0.9997030298517884
tdr1trg,89.98543335761107,0.5110081079301252
tdr1trq,61.92643845593591,0.135203130723912
tdr1tru,92.5892206846322,0.988357951794407
tdr1trv,93.51784413692644,0.01622705078543254
tdr1trw,76.69337217771303,0.00040640632346185214
tdr1trx,84.01310997815004,0.016959139225341806
tdr1try,93.84559359067734,0.13971107446715547
tdr1trz,92.93517844136926,0.08794740843347035
tdr1ts9,55.64457392571013,0.009326278421698754
tdr1tsc,52.31245447924253,0.0007570840386703912
tdr1tsg,30.26219956300073,0.00031189397185511406
tdr1tsq,55.97232337946103,0.0090637260400902
tdr1tsw,53.241077931536786,0.002418833559913429
tdr1tsx,53.31391114348143,0.0013058657014707704
tdr1tsy,55.82665695557174,0.001953759977607772
tdr1tte,46.68608885651857,0.011637332465287845
tdr1ttg,46.84996358339403,0.07705675796328383
tdr1tu2,48.74362709395484,0.0028180563429819686
tdr1tu8,49.36270939548434,0.00040472782928253014
tdr1tv2,42.07938820101966,0.2573593657852177
tdr1tv3,31.48215586307356,0.000603533541979768
tdr1tvq,22.141296431172613,0.0021754444926602255
tdr1tvx,31.02694828841952,0.0058877893676741256
tdr1tvz,33.84923525127458,0.005334559964662873
tdr1tw2,64.79424617625638,0.9386074277423027
tdr1tw5,45.13838310269483,0.008343345480851335
tdr1tw7,41.22359796067007,0.0007097747868910577
tdr1tw8,84.17698470502549,0.7268697366868921
tdr1twb,72.70575382374362,0.19860066904319185
tdr1twh,50.07283321194465,0.018115127981923936
tdr1twk,48.50691915513474,0.05204413429955608
tdr1twm,41.096139839766934,0.002862253729025823
tdr1twv,29.788783685360524,0.3414199074244817
tdr1tx0,72.06846321922797,0.9651092739902801
tdr1tx3,65.56809905316825,0.013511851927845245
tdr1tx8,61.289147851420246,0.01750768631893205
tdr1tx9,62.472687545520756,0.007484798921143558
tdr1txd,61.78077203204661,0.16175606700282855
tdr1txg,43.62709395484341,0.21611250005463398
tdr1txx,74.03495994173343,0.00038119319568852625
tdr1tz7,74.07137654770575,0.0022885054758491467
tdr1tz8,73.94391842680263,7.388601717040529e-05
tdr1tz9,73.34304442825929,0.00042796851360841945
tdr1tzc,73.9985433357611,0.00019888228247154667
tdr1tzd,74.7632920611799,0.01709608859396609
tdr1tzg,77.94974508375819,0.0009264938135740622
tdr1u27,74.45375091041515,0.0027158714040788094
tdr1u2e,82.22869628550619,0.0003904701154102621
tdr1u2j,82.46540422432629,0.042323422400437204
tdr1u2k,93.11726147123089,0.8454812391647101
tdr1u2m,93.04442825928624,0.014085566203704214
tdr1u2n,82.72032046613256,0.019627542246776077
tdr1u2p,81.42753095411508,8.614519735264796e-05
tdr1u2s,81.57319737800437,0.01756288266987485
tdr1u2u,79.07865986890022,0.16042377545076658
tdr1u2v,92.22505462490895,0.0020234135751301
tdr1u3h,84.5047341587764,0.025130042638857184
tdr1u3k,79.20611798980335,0.004320296516706981
tdr1u3m,69.10961398397669,0.002009997980344359
tdr1u3t,70.44792425345958,0.18760932749256098
tdr1u3w,80.31682447195921,0.020051229240675268
tdr1u3z,73.17916970138383,0.0008791696596830457
tdr1u5w,18.809176984705026,0.0004062184060838016
tdr1u60,23.47050254916242,0.0015652614716668927
tdr1u61,28.696285506190822,0.0029377536655095177
tdr1u80,59.796067006554985,0.008248891596205492
tdr1u81,56.245447924253455,0.0015042321587324361
tdr1u88,47.050254916241805,0.0014484667820404095
tdr1u89,37.39985433357611,0.003147907727314473
tdr1u8d,38.51056081573198,0.001368770187920235
tdr1u8f,46.194464675892206,0.0012210636132036982
tdr1u8j,66.46030589949017,0.01560135540075702
tdr1u8m,42.2068463219228,0.00026822321137951686
tdr1u8n,66.09613983976693,0.020499817043558518
tdr1u8p,95.26584122359796,0.03423156023651599
tdr1u8s,31.336489439184266,0.00018694308229938455
tdr1u95,56.51857246904588,0.002558690728972628
tdr1u97,57.53823743627095,0.0031227525570447557
tdr1u9f,86.65331391114348,0.2621409659307169
tdr1u9g,86.38018936635106,0.0010047611789008677
tdr1u9s,96.41296431172614,0.16569028321800458
tdr1u9u,83.94027676620539,0.059628792073659065
tdr1u9v,88.98397669337218,0.2663600124485037
tdr1u9w,84.122359796067,0.03441294929839363
tdr1u9x,81.51857246904588,0.0003972824648016094
tdr1u9y,84.92352512745812,0.0012818096059972657
tdr1u9z,83.26656955571741,0.031087635809620942
tdr1ub0,81.59140568099053,0.002266186798906309
tdr1ub1,92.86234522942462,0.9950651476475371
tdr1ub4,94.79242534595775,0.9991698998130929
tdr1ud4,89.51201747997086,0.023436152551354332
tdr1ud6,85.50619082301529,0.0097361321959859
tdr1ud7,65.79570284049527,0.0028879579997571547
tdr1ud8,66.49672250546249,0.13521220889184943
tdr1ud9,72.68754552075747,0.004608985271016248
tdr1udd,80.7538237436271,0.04118763324232659
tdr1udh,85.88856518572469,0.002309082387203154
tdr1udm,47.32337946103423,0.05092436396000954
tdr1udp,93.57246904588492,0.010123624710434586
tdr1udt,39.29351784413693,0.03390188809947973
tdr1udv,73.23379461034231,0.06841848839519481
tdr1uej,78.64166059723235,0.127257929601141
tdr1uem,79.15149308084487,0.03381538226179277
tdr1uet,75.56445739257101,0.625004012440024
tdr1ueu,70.70284049526585,0.002536010354173565
tdr1uev,84.75965040058267,0.0010208627162634877
tdr1uf1,33.63073561544064,0.0007222195023935
tdr1uf4,73.83466860888565,0.0016372212715421663
tdr1uf5,83.53969410050983,0.028817987017086953
tdr1uf8,55.025491624180624,0.017738328057690336
tdr1ufb,69.22796795338675,0.027878604437302074
tdr1ufc,71.15804806991989,0.7200500235352721
tdr1uff,93.918426802622,0.8166734245703778
tdr1ufh,82.04661325564457,0.03248347840611505
tdr1ufj,80.06190823015295,0.0016853330883492862
tdr1ufn,81.93736343772761,0.3671723480309963
tdr1ufp,78.02257829570284,0.0032909360613620512
tdr1ug5,70.83029861616897,0.0007729419142639878
tdr1ug9,81.70975965040058,0.0011195333352553502
tdr1ugb,69.61034231609614,0.019992043533063903
tdr1ugc,81.24544792425345,0.07194335410102058
tdr1ugf,68.17188638018936,0.004763264813431253
tdr1ugh,66.27822286962855,0.7592523481404183
tdr1ugm,71.8681718863802,0.00015089290902776253
tdr1ugr,53.86016023306628,0.20656437041630196
tdr1ugt,50.491624180626374,0.03039683400739094
tdr1ugv,40.84122359796067,0.00010407451216341226
tdr1uh0,45.21121631463947,0.0043042738898538
tdr1ukh,83.87654770575382,0.03648681248204575
tdr1ukk,88.09176984705024,0.5775912928136948
tdr1ukm,85.30589949016752,0.24386493134275428
tdr1ukt,78.60524399126001,0.01579896934684586
tdr1ukv,77.14857975236707,0.00039199771940242917
tdr1umj,76.03787327021122,0.03446404860112514
tdr1umq,40.7319737800437,2.9664871993518102e-05
tdr1un7,76.82083029861617,0.6085027172029405
tdr1uns,78.25928623452295,0.1973459928239261
tdr1unu,89.85797523670794,0.5995751860159971
tdr1uph,86.78077203204661,0.995789327130006
tdr1upt,97.85142024763293,0.3706285851153849
tdr1upv,99.16241806263656,0.9979308178868549
tdr1uqp,65.76839038601602,4.1510459199199235e-05
tdr1uqr,69.17334304442826,0.007651266491510434
tdr1uqx,79.33357611070649,0.013276177698394669
tdr1usj,66.05972323379461,0.0008501533390780601
tdr1usm,91.3510560815732,0.13981312082778652
tdr1usn,75.83758193736344,0.020059485816128247
tdr1usp,72.35979606700656,0.00039138827857240977
tdr1usq,98.30662782228697,0.561665139442395
tdr1usr,61.90823015294975,0.0001211677350042181
tdr1usw,98.01529497450836,0.9997501994005326
tdr1usx,81.15440640932266,0.0003952086814511927
tdr1usy,98.65258557902403,0.9399397430629604
tdr1utx,76.89366351056081,0.000681557113963361
tdr1uty,91.58776402039331,2.7011843248986533e-05
tdr1uu1,79.1332847778587,0.044281350959429915
tdr1uu3,68.22651128914785,0.0025760212265719387
tdr1uu4,69.46467589220686,0.0038709483058254673
tdr1uu6,67.64384559359068,0.0007873987779270232
tdr1uu8,70.52075746540423,0.7655089998200614
tdr1uu9,70.1019664967225,0.20929932382696
tdr1uub,82.81136198106337,0.8190145373787883
tdr1uuc,69.48288419519301,0.14805694221975746
tdr1uud,50.8557902403496,0.5149602715408548
tdr1uug,58.02986161689731,0.07442126931044536
tdr1uuj,43.445010924981794,2.137303057501273e-05
tdr1uum,36.47123088128186,0.012866873769176048
tdr1uus,42.00655498907502,0.8608099007452458
tdr1uv0,88.18281136198107,0.010419472013665845
tdr1uv1,86.3073561544064,0.04907240547527763
tdr1uv2,92.27967953386744,0.02079475069017196
tdr1uv3,81.33648943918426,0.010988324746133787
tdr1uv5,37.25418790968681,0.0007245781808317913
tdr1uv8,90.91405680990532,0.018216774152352882
tdr1uv9,91.07793153678078,0.9883235439563651
tdr1uvh,34.340859431900945,0.005228865965798073
tdr1uvk,36.744355426074286,0.001197684273406288
tdr1uvz,60.979606700655495,0.0008107678128900236
tdr1uw1,75.0,0.010462859992347093
tdr1uw2,71.97742170429716,0.0028647569726000534
tdr1uw3,73.6707938820102,0.0012558375461582181
tdr1uw4,79.64311726147123,0.007241450691857116
tdr1uw5,95.02913328477786,0.5733917509521033
tdr1uwh,88.9293517844137,0.4503923045267376
tdr1uwj,91.26001456664238,0.10008702408611388
tdr1uwm,89.38455935906774,0.8349723436257437
tdr1uwn,97.94246176256372,0.9958476650128244
tdr1uwp,89.78514202476329,0.014741983958174915
tdr1uwq,89.31172614712308,0.7013454283406699
tdr1uwt,86.4530225782957,0.0077588127869968075
tdr1uww,88.32847778587035,0.0729428852241456
tdr1uwy,89.12964311726147,0.002616464885964192
tdr1uxj,88.5469774217043,6.310426906267687e-05
tdr1uxm,79.49745083758194,0.03590770337748083
tdr1uxn,77.13037144938092,0.006556082622267759
tdr1uxq,77.39439184268026,0.0013318515772469165
tdr1uxt,89.69410050983248,0.002122543748116814
tdr1uxv,93.62709395484342,0.9980479334620879
tdr1uy0,81.20903131828113,0.02025759635728405
tdr1uy2,79.60670065549891,0.26082495038811515
tdr1uy6,71.95921340131099,0.00010000895078649115
tdr1uy8,82.52002913328478,0.0002301985951189345
tdr1uyh,30.335032774945375,0.001396292640301624
tdr1uyj,61.689730517115805,0.0002866313036455055
tdr1uz0,65.29497450837583,0.0005714874992923192
tdr1uz2,61.50764748725419,0.025655394284631112
tdr1uz3,55.20757465404225,0.0030475352592356274
tdr1uz9,97.76037873270211,0.05692686475354813
tdr1uzc,92.4435542607429,0.098380559606536
tdr1v0e,57.95702840495266,0.07331517942532989
tdr1v0g,67.0611798980335,0.042909091631783025
tdr1v0p,99.5265841223598,0.9998745733000536
tdr1v0r,98.36125273124546,0.9995662044695565
tdr1v0s,61.63510560815732,0.06294727362309661
tdr1v0u,65.54989075018209,0.13170552138084102
tdr1v0x,98.0517115804807,0.9997050132752738
tdr1v0z,99.41733430444283,0.4567719027603295
tdr1v1f,39.56664238892935,0.06940517775425364
tdr1v1r,82.84777858703569,0.04352836453460337
tdr1v1v,99.27166788055352,0.8792183867207471
tdr1v1z,93.09905316824472,0.0009905681617433076
tdr1v20,89.42097596504006,0.909020847689607
tdr1v21,91.2053896576839,0.98285608401577
tdr1v22,89.23889293517844,0.36792122907889135
tdr1v24,91.73343044428259,0.9289011330588225
tdr1v25,95.19300801165332,0.9064227121789291
tdr1v26,88.49235251274581,0.3184848385487138
tdr1v28,96.52221412964312,0.9990290244335891
tdr1v2b,97.21412964311726,0.9997926925333787
tdr1v2c,89.05680990531683,0.002051352310568083
tdr1v2d,78.4231609613984,0.41713514612319186
